grid_id_encoded,temp,wspd,rhum,brightness,frp,confidence,fire_occurred
98,23.4,7.2,50,308.87,0.66,n,1
44,23.4,7.2,50,336.36,3.51,l,1
144,20.9,7.2,50,303.78,0.64,n,1
98,22.9,7.9,50,305.55,0.78,n,1
98,22.9,7.9,50,316.15,1.27,n,1
114,27.8,8.6,50,319.16,1.93,n,1
53,22.9,7.9,50,304.11,0.63,n,1
80,22.9,7.9,50,318.37,1.63,n,1
53,22.9,7.9,50,303.73,0.64,n,1
44,22.9,7.9,50,322.09,1.81,n,1
80,23.1,6.1,50,304.48,1.23,n,1
44,23.1,6.1,50,309.5,1.06,n,1
114,27.8,9.4,50,309.68,1.39,n,1
80,23.1,6.1,50,304.79,1.09,n,1
134,19.8,7.9,50,299.01,0.43,n,1
134,19.8,7.9,50,299.11,0.43,n,1
80,24.3,6.5,50,301.74,0.47,n,1
80,24.3,6.5,50,304.29,0.63,n,1
98,24.3,6.5,50,305.31,4.33,n,1
114,27.5,9.4,50,300.61,2.23,n,1
80,24.3,6.5,50,303.43,0.5,n,1
44,24.3,6.5,50,301.88,2.53,n,1
98,24.3,6.5,50,307.72,3.01,n,1
80,24.3,6.5,50,304.22,0.78,n,1
44,23.1,6.8,50,309.19,1.79,n,1
98,23.1,6.8,50,301.91,0.68,n,1
114,23.1,6.8,50,296.8,0.76,n,1
114,23.1,6.8,50,309.13,1.2,n,1
98,23.1,6.8,50,305.13,1.05,n,1
144,19.0,5.4,50,303.4,0.58,n,1
114,25.0,10.8,50,304.33,0.76,n,1
98,20.5,8.6,50,299.9,0.2,n,1
13,20.5,8.6,50,299.39,0.51,n,1
53,20.5,8.6,50,302.77,0.33,n,1
80,20.5,8.6,50,317.02,1.3,n,1
44,20.5,8.6,50,312.89,1.18,n,1
114,25.2,9.4,50,315.3,1.48,n,1
98,20.5,8.6,50,313.76,1.16,n,1
98,21.3,6.5,50,306.82,0.51,n,1
107,17.9,9.0,50,299.24,0.42,n,1
98,21.3,6.5,50,302.27,0.6,n,1
53,21.3,6.5,50,300.98,0.47,n,1
80,21.3,6.5,50,322.17,1.16,n,1
44,21.3,6.5,50,300.18,0.82,n,1
44,21.3,6.5,50,309.79,0.99,n,1
114,23.4,11.2,50,315.41,1.32,n,1
98,22.8,5.4,50,313.04,1.3,n,1
98,22.8,5.4,50,298.78,0.57,n,1
44,22.8,5.4,50,308.23,1.48,n,1
8,24.0,7.6,50,298.45,0.73,n,1
80,22.8,5.4,50,301.42,0.49,n,1
13,22.8,5.4,50,298.61,0.3,n,1
80,22.8,5.4,50,296.98,0.73,n,1
53,22.8,5.4,50,300.27,0.33,n,1
144,19.8,7.9,50,309.01,1.52,n,1
114,24.8,14.8,50,310.32,1.42,n,1
134,19.8,7.9,50,300.29,0.39,n,1
114,21.5,12.6,50,302.28,0.9,n,1
98,20.7,6.8,50,310.37,0.55,n,1
44,20.7,6.8,50,314.53,1.33,n,1
80,20.7,6.8,50,302.11,0.53,n,1
98,20.7,6.8,50,314.33,0.73,n,1
144,18.9,5.8,50,301.39,0.49,n,1
134,18.9,5.8,50,306.32,0.34,n,1
114,20.7,6.8,50,296.64,0.54,n,1
80,20.7,6.8,50,299.6,0.61,n,1
44,20.7,6.8,50,298.28,2.01,n,1
98,20.7,6.8,50,304.75,1.13,n,1
44,18.0,8.3,50,298.22,0.41,n,1
157,18.8,5.4,50,299.08,1.94,n,1
80,18.0,8.3,50,299.4,1.01,n,1
53,18.0,8.3,50,297.58,0.25,n,1
98,18.0,8.3,50,300.7,1.38,n,1
114,20.3,9.4,50,301.84,1.03,n,1
144,18.8,5.4,50,297.8,0.82,n,1
44,18.0,8.3,50,312.54,0.85,n,1
98,17.2,6.8,50,306.55,0.75,n,1
114,20.9,6.5,50,306.14,1.47,n,1
80,17.2,6.8,50,309.39,1.01,n,1
98,17.2,6.8,50,297.86,0.62,n,1
114,21.8,5.4,50,308.91,1.22,n,1
80,17.1,5.8,50,308.22,0.82,n,1
98,17.1,5.8,50,297.93,0.29,n,1
98,17.1,5.8,50,302.07,0.63,n,1
107,17.2,7.6,50,295.25,0.3,n,1
98,17.1,5.8,50,308.81,0.96,n,1
114,17.1,5.8,50,332.33,2.7,l,1
80,17.1,5.8,50,330.07,3.09,l,1
114,14.4,16.9,50,296.38,0.44,n,1
91,17.6,8.4,50,302.81,4.3,n,1
98,20.2,15.5,50,297.76,0.44,n,1
98,20.2,15.5,50,298.36,0.78,n,1
80,20.2,15.5,50,296.25,0.69,n,1
44,20.2,15.5,50,298.16,0.46,n,1
160,19.1,14.8,50,298.56,1.45,n,1
91,17.6,8.4,50,338.34,4.3,n,1
98,20.2,15.5,50,299.43,0.75,n,1
160,19.1,14.8,50,303.65,1.53,n,1
44,20.2,15.5,50,309.85,0.91,n,1
80,20.2,15.5,50,304.46,0.92,n,1
114,14.4,16.9,50,295.35,0.29,n,1
98,20.2,15.5,50,299.17,0.17,n,1
89,14.5,19.6,50,352.56,45.65,n,1
74,14.5,19.6,50,367.0,20.56,h,1
74,14.5,19.6,50,350.03,92.98,n,1
89,14.5,19.6,50,330.51,20.56,n,1
74,14.5,19.6,50,354.25,45.65,n,1
89,14.5,19.6,50,367.0,20.56,h,1
89,14.5,19.6,50,367.0,92.98,h,1
89,14.5,19.6,50,355.33,92.98,n,1
89,14.5,19.6,50,367.0,23.59,h,1
89,14.5,19.6,50,336.13,23.54,n,1
89,14.5,19.6,50,353.51,23.59,n,1
89,14.5,19.6,50,367.0,27.66,h,1
89,14.5,19.6,50,350.99,27.86,n,1
74,14.5,19.6,50,367.0,20.91,h,1
89,14.5,19.6,50,342.08,55.02,n,1
89,14.5,19.6,50,367.0,55.02,h,1
89,14.5,19.6,50,352.33,20.91,n,1
74,14.5,19.6,50,335.09,23.59,n,1
134,18.9,6.5,50,304.52,0.78,n,1
157,18.9,6.5,50,301.67,1.51,n,1
144,18.9,6.5,50,307.87,0.93,n,1
160,19.6,8.6,50,303.05,1.48,n,1
44,20.0,7.9,50,317.35,1.35,n,1
80,20.0,7.9,50,297.04,0.61,n,1
80,20.0,7.9,50,303.71,0.61,n,1
98,20.0,7.9,50,302.63,0.47,n,1
98,20.0,7.9,50,300.82,0.45,n,1
98,20.0,7.9,50,301.78,0.7,n,1
98,20.0,7.9,50,305.44,0.64,n,1
114,15.1,8.6,50,313.46,1.54,n,1
89,16.0,17.4,50,296.74,0.94,n,1
89,16.0,17.4,50,302.45,0.94,n,1
89,16.0,17.4,50,298.47,0.91,n,1
89,16.0,17.4,50,330.01,6.62,n,1
89,16.0,17.4,50,309.13,2.33,n,1
89,16.0,17.4,50,304.99,2.33,n,1
89,16.0,17.4,50,349.54,6.62,n,1
89,16.0,17.4,50,314.33,2.75,n,1
89,16.0,17.4,50,321.27,2.86,n,1
134,18.9,6.5,50,302.23,0.53,n,1
89,16.0,17.4,50,330.94,21.14,n,1
89,16.0,17.4,50,345.99,11.94,n,1
89,16.0,17.4,50,353.01,16.09,n,1
89,16.0,17.4,50,355.27,18.3,n,1
89,16.0,17.4,50,351.36,23.17,n,1
89,16.0,17.4,50,337.62,12.6,n,1
89,16.0,17.4,50,352.01,12.6,n,1
89,16.0,17.4,50,342.0,12.6,n,1
89,16.0,17.4,50,350.25,12.6,n,1
89,16.0,17.4,50,336.91,11.94,n,1
89,16.0,17.4,50,345.82,14.47,n,1
89,19.0,9.9,50,324.21,1.91,n,1
89,19.0,9.9,50,310.48,1.91,n,1
89,19.0,9.9,50,317.36,2.66,n,1
89,19.0,9.9,50,312.32,1.63,n,1
89,19.0,9.9,50,315.04,1.63,n,1
89,19.0,9.9,50,347.51,6.41,n,1
89,19.0,9.9,50,295.41,6.41,n,1
134,20.4,6.5,50,303.59,0.46,n,1
149,19.9,9.7,50,297.83,0.2,n,1
144,20.4,6.5,50,318.07,1.54,n,1
144,20.4,6.5,50,297.12,0.74,n,1
144,20.4,6.5,50,306.43,0.74,n,1
157,20.4,6.5,50,299.92,1.08,n,1
157,20.4,6.5,50,306.28,1.44,n,1
160,19.9,9.7,50,307.97,1.32,n,1
8,20.7,11.5,50,307.42,0.65,n,1
13,20.3,5.4,50,295.4,0.65,n,1
44,20.3,5.4,50,315.24,1.61,n,1
36,17.7,8.3,50,299.32,0.51,n,1
80,20.3,5.4,50,321.6,1.7,n,1
53,20.3,5.4,50,305.15,0.63,n,1
98,20.3,5.4,50,303.42,0.8,n,1
98,20.3,5.4,50,302.68,0.73,n,1
98,20.3,5.4,50,315.9,1.48,n,1
114,17.7,8.3,50,298.05,0.61,n,1
89,19.0,9.9,50,308.87,1.51,n,1
89,19.0,9.9,50,331.58,4.11,n,1
89,19.0,9.9,50,304.33,1.91,n,1
89,19.0,9.9,50,339.04,101.96,n,1
89,20.0,9.6,50,309.65,1.38,n,1
160,19.4,10.4,50,301.35,1.13,n,1
89,20.0,9.6,50,310.75,1.74,n,1
160,19.4,10.4,50,303.64,1.13,n,1
160,19.4,10.4,50,304.47,1.69,n,1
157,20.7,7.9,50,300.95,0.96,n,1
157,20.7,7.9,50,302.1,1.38,n,1
144,20.7,7.9,50,312.87,1.44,n,1
114,18.5,6.5,50,309.08,1.19,n,1
89,20.0,9.6,50,308.05,5.53,n,1
89,20.0,9.6,50,305.84,1.38,n,1
89,20.0,9.6,50,349.16,9.64,n,1
89,20.0,9.6,50,346.52,5.53,n,1
89,20.0,9.6,50,296.8,0.61,n,1
89,20.0,9.6,50,308.41,1.22,n,1
89,20.0,9.6,50,302.32,1.22,n,1
89,20.0,9.6,50,331.58,7.54,n,1
89,20.0,9.6,50,352.21,7.54,n,1
89,20.0,9.6,50,333.35,10.84,n,1
89,20.0,9.6,50,296.6,0.61,n,1
89,20.0,9.6,50,336.17,7.54,n,1
89,20.0,9.6,50,337.16,7.54,n,1
134,20.7,7.9,50,311.33,0.96,n,1
89,20.0,9.6,50,295.19,0.6,n,1
98,21.8,5.4,50,317.92,1.51,n,1
98,21.8,5.4,50,308.13,0.81,n,1
98,21.8,5.4,50,301.48,0.82,n,1
53,21.8,5.4,50,305.27,0.57,n,1
80,21.8,5.4,50,313.8,1.71,n,1
44,21.8,5.4,50,318.13,1.39,n,1
36,18.5,6.5,50,298.17,0.27,n,1
13,21.8,5.4,50,300.45,0.37,n,1
12,21.8,5.4,50,295.49,0.18,n,1
8,21.2,13.0,50,303.83,0.79,n,1
114,21.8,5.4,50,335.89,2.35,l,1
89,21.0,7.9,50,305.6,1.87,n,1
89,21.0,7.9,50,295.4,1.35,n,1
89,21.0,7.9,50,297.53,1.35,n,1
98,22.7,4.0,50,314.17,1.37,n,1
98,22.7,4.0,50,300.75,0.72,n,1
80,22.7,4.0,50,300.03,1.46,n,1
44,22.7,4.0,50,307.09,1.5,n,1
13,22.7,4.0,50,301.54,0.34,n,1
8,22.8,12.2,50,300.26,0.31,n,1
160,19.4,8.3,50,307.82,1.72,n,1
157,20.8,5.8,50,302.82,1.57,n,1
157,20.8,5.8,50,301.58,1.89,n,1
134,20.8,5.8,50,307.53,0.34,n,1
144,20.8,5.8,50,308.04,1.25,n,1
152,20.8,5.8,50,304.2,1.3,n,1
89,21.0,7.9,50,313.43,1.35,n,1
114,18.2,6.1,50,305.61,1.14,n,1
89,21.0,7.9,50,301.33,1.87,n,1
89,21.0,7.9,50,319.31,2.6,n,1
89,21.0,7.9,50,327.65,1.87,n,1
89,21.5,9.7,50,296.1,1.15,n,1
134,19.9,4.3,50,301.01,0.26,n,1
144,19.9,4.3,50,305.03,0.61,n,1
152,19.9,4.3,50,300.33,0.79,n,1
152,19.9,4.3,50,302.4,0.84,n,1
157,19.9,4.3,50,303.19,1.85,n,1
160,19.3,7.6,50,309.07,1.58,n,1
44,22.6,4.7,50,308.85,1.19,n,1
80,22.6,4.7,50,298.76,0.95,n,1
98,22.6,4.7,50,309.68,0.66,n,1
98,22.6,4.7,50,301.88,0.86,n,1
89,21.5,9.7,50,299.47,1.74,n,1
89,21.5,9.7,50,318.81,1.74,n,1
89,21.5,9.7,50,300.25,1.16,n,1
89,21.5,9.7,50,315.15,1.9,n,1
89,21.5,9.7,50,305.75,1.06,n,1
89,21.5,9.7,50,296.19,1.06,n,1
114,19.6,9.0,50,299.23,0.67,n,1
80,22.6,4.7,50,303.76,0.64,n,1
98,22.6,4.7,50,307.43,1.06,n,1
114,19.6,9.0,50,300.5,0.53,n,1
144,19.9,4.3,50,299.78,0.66,n,1
44,22.6,4.7,50,301.8,0.68,n,1
25,19.7,3.2,50,297.38,1.5,n,1
25,19.7,3.2,50,302.12,1.32,n,1
89,22.9,10.9,50,296.24,1.27,n,1
114,21.8,10.1,50,301.5,1.01,n,1
98,20.9,5.8,50,310.21,0.79,n,1
44,20.9,5.8,50,310.96,1.54,n,1
80,20.9,5.8,50,301.52,0.76,n,1
144,18.6,4.7,50,297.67,0.91,n,1
160,18.0,9.4,50,302.12,1.41,n,1
152,18.6,4.7,50,300.79,0.92,n,1
98,20.9,5.8,50,336.13,1.96,n,1
152,17.7,5.8,50,300.22,0.82,n,1
134,17.7,5.8,50,295.66,0.42,n,1
134,17.7,5.8,50,297.92,0.75,n,1
144,17.7,5.8,50,307.02,1.32,n,1
98,19.9,5.0,50,303.7,1.15,n,1
98,19.9,5.0,50,306.32,0.56,n,1
98,19.9,5.0,50,303.15,0.76,n,1
25,19.7,4.7,50,299.13,0.88,n,1
53,19.9,5.0,50,296.37,0.31,n,1
80,19.9,5.0,50,306.37,0.37,n,1
80,19.9,5.0,50,300.06,0.37,n,1
36,18.7,6.1,50,298.37,0.57,n,1
44,19.9,5.0,50,322.4,1.8,n,1
13,19.9,5.0,50,298.78,0.57,n,1
8,21.4,6.8,50,299.08,0.62,n,1
98,19.9,5.0,50,315.59,1.15,n,1
114,18.7,6.1,50,316.17,1.91,n,1
160,15.2,9.0,50,302.71,1.0,n,1
144,17.7,5.8,50,302.78,1.29,n,1
44,20.2,3.6,50,315.5,1.5,n,1
98,20.2,3.6,50,304.73,0.85,n,1
98,20.2,3.6,50,311.15,1.05,n,1
114,18.8,6.5,50,313.06,1.28,n,1
98,20.2,3.6,50,301.76,0.44,n,1
53,20.2,3.6,50,304.91,0.53,n,1
80,20.2,3.6,50,314.41,1.25,n,1
25,20.5,3.2,50,300.67,0.77,n,1
36,18.8,6.5,50,298.34,0.45,n,1
144,18.0,5.4,50,303.54,0.85,n,1
152,18.0,5.4,50,297.02,0.55,n,1
152,18.0,5.4,50,296.51,0.46,n,1
134,18.0,5.4,50,309.76,0.69,n,1
157,18.0,5.4,50,298.87,0.68,n,1
157,18.0,5.4,50,299.14,1.31,n,1
160,16.4,7.6,50,303.96,1.39,n,1
8,22.7,8.3,50,302.5,0.61,n,1
107,14.8,7.6,50,297.17,0.44,n,1
76,20.2,3.6,50,334.05,1.61,n,1
134,18.7,5.4,50,298.28,0.98,n,1
134,19.1,9.7,50,305.38,0.47,n,1
80,17.1,9.4,50,295.28,0.56,n,1
98,17.1,9.4,50,297.9,0.5,n,1
160,16.9,15.5,50,300.04,1.39,n,1
8,12.5,17.6,50,297.09,0.27,n,1
8,12.5,17.6,50,295.22,0.32,n,1
44,15.5,13.3,50,315.75,0.79,n,1
98,15.5,13.3,50,300.45,1.67,n,1
144,17.1,9.4,50,300.09,0.42,n,1
144,17.1,9.4,50,295.29,0.61,n,1
157,17.1,9.4,50,301.56,0.74,n,1
160,16.9,15.5,50,301.11,0.83,n,1
25,13.3,2.9,50,298.91,0.7,n,1
98,15.2,5.0,50,296.22,0.55,n,1
44,15.2,5.0,50,315.38,1.93,n,1
13,15.2,5.0,50,299.63,0.54,n,1
80,15.2,5.0,50,310.98,1.04,n,1
98,15.2,5.0,50,297.06,0.74,n,1
157,16.7,5.0,50,301.24,1.35,n,1
144,16.7,5.0,50,306.21,0.57,n,1
160,16.6,10.4,50,297.69,0.83,n,1
114,10.1,5.8,50,295.87,1.52,n,1
98,15.2,5.0,50,318.26,2.25,n,1
98,15.2,5.0,50,300.94,0.84,n,1
134,16.7,5.0,50,304.9,0.87,n,1
157,16.7,5.0,50,296.79,1.67,n,1
134,16.3,5.0,50,311.07,0.44,n,1
152,16.3,5.0,50,296.7,0.3,n,1
114,12.7,15.5,50,310.35,0.8,n,1
98,14.5,6.1,50,317.21,1.42,n,1
98,14.5,6.1,50,301.4,0.7,n,1
98,14.5,6.1,50,299.13,0.62,n,1
53,14.5,6.1,50,301.41,0.42,n,1
80,14.5,6.1,50,312.22,1.02,n,1
25,13.0,4.7,50,311.5,1.25,n,1
44,14.5,6.1,50,317.41,0.7,n,1
10,13.0,4.7,50,296.83,0.41,n,1
8,13.8,10.8,50,300.3,0.46,n,1
160,15.8,9.0,50,298.17,1.04,n,1
160,15.8,9.0,50,308.8,1.04,n,1
157,16.3,5.0,50,304.45,0.94,n,1
157,16.3,5.0,50,299.25,0.63,n,1
144,16.3,5.0,50,310.97,0.85,n,1
98,14.5,6.1,50,335.22,2.52,n,1
80,14.5,4.7,50,313.66,1.65,n,1
25,12.9,5.0,50,306.75,1.21,n,1
98,14.5,4.7,50,307.36,1.33,n,1
114,14.5,4.7,50,311.14,1.58,n,1
157,15.9,4.0,50,298.52,1.25,n,1
6,15.4,9.4,50,299.14,0.49,n,1
10,12.9,5.0,50,303.42,0.88,n,1
8,12.9,7.6,50,298.13,0.6,n,1
13,14.5,4.7,50,302.29,0.6,n,1
44,14.5,4.7,50,315.72,1.6,n,1
98,14.5,4.7,50,308.95,1.52,n,1
53,14.5,4.7,50,295.98,0.46,n,1
98,14.5,4.7,50,297.64,0.82,n,1
98,14.5,4.7,50,300.86,0.58,n,1
134,15.9,4.0,50,311.28,0.85,n,1
152,15.9,4.0,50,297.15,1.32,n,1
144,15.9,4.0,50,307.42,1.11,n,1
80,14.2,6.1,50,299.99,0.79,n,1
98,14.2,6.1,50,297.87,1.08,n,1
114,14.5,24.5,50,298.02,0.99,n,1
144,15.6,5.8,50,297.53,0.88,n,1
160,16.9,18.0,50,300.37,1.25,n,1
152,16.1,9.0,50,298.34,0.64,n,1
98,16.7,18.4,50,297.1,0.51,n,1
114,12.2,22.0,50,305.49,0.53,n,1
114,12.2,22.0,50,299.02,0.57,n,1
44,16.7,18.4,50,305.93,1.09,n,1
157,16.1,9.0,50,297.77,1.17,n,1
152,16.1,9.0,50,298.63,0.71,n,1
170,16.9,18.0,50,331.88,2.67,n,1
144,17.8,6.1,50,298.26,0.78,n,1
80,17.3,8.3,50,312.16,1.42,n,1
164,18.5,8.3,50,308.7,1.2,n,1
44,17.3,8.3,50,316.08,1.6,n,1
160,18.5,8.3,50,304.05,1.33,n,1
98,17.3,8.3,50,313.17,0.87,n,1
114,10.3,9.7,50,307.15,1.33,n,1
98,17.3,8.3,50,298.97,0.26,n,1
152,17.8,6.1,50,301.46,0.91,n,1
36,12.6,20.9,50,295.86,0.43,n,1
36,12.6,20.9,50,298.4,0.56,n,1
80,15.9,4.7,50,322.1,1.81,n,1
53,15.9,4.7,50,301.33,0.59,n,1
157,16.6,4.3,50,299.28,1.55,n,1
144,16.6,4.3,50,296.83,0.72,n,1
8,17.1,8.6,50,301.86,0.61,n,1
114,12.6,20.9,50,307.79,0.91,n,1
114,15.9,4.7,50,300.61,0.91,n,1
98,15.9,4.7,50,321.26,1.11,n,1
98,15.9,4.7,50,306.31,0.8,n,1
8,17.1,8.6,50,298.45,0.45,n,1
13,15.9,4.7,50,297.45,0.39,n,1
44,15.9,4.7,50,319.11,1.83,n,1
152,16.6,4.3,50,296.53,0.41,n,1
134,16.6,4.3,50,311.04,1.16,n,1
160,16.3,9.4,50,307.75,1.59,n,1
150,16.3,9.4,50,298.33,0.35,n,1
9,13.5,2.9,50,329.92,3.16,n,1
39,16.6,13.0,50,297.02,0.56,n,1
80,16.6,13.0,50,295.28,0.25,n,1
84,18.3,32.4,50,334.38,5.98,n,1
84,18.3,32.4,50,343.83,7.48,n,1
84,18.3,32.4,50,345.15,17.63,n,1
84,18.3,32.4,50,343.31,17.63,n,1
84,18.3,32.4,50,338.55,6.68,n,1
84,18.3,32.4,50,345.83,18.92,n,1
84,18.3,32.4,50,352.79,18.92,n,1
84,18.3,32.4,50,337.8,18.92,n,1
84,18.3,32.4,50,346.71,18.92,n,1
84,18.3,32.4,50,335.17,48.49,l,1
84,18.3,32.4,50,332.58,85.63,n,1
84,18.3,32.4,50,338.74,14.27,n,1
84,18.3,32.4,50,349.96,17.32,n,1
84,18.3,32.4,50,349.07,7.78,n,1
84,18.3,32.4,50,340.81,7.78,n,1
84,18.3,32.4,50,352.52,29.29,n,1
84,18.3,32.4,50,350.0,5.98,n,1
84,18.3,32.4,50,346.98,17.32,n,1
84,18.3,32.4,50,353.88,7.78,n,1
84,18.3,32.4,50,340.71,7.78,n,1
84,18.3,32.4,50,353.4,29.29,n,1
84,18.3,32.4,50,347.36,45.17,n,1
84,18.3,32.4,50,339.91,12.2,n,1
84,18.3,32.4,50,343.47,12.2,n,1
84,18.3,32.4,50,346.06,8.0,n,1
84,18.3,32.4,50,342.1,12.4,n,1
84,18.3,32.4,50,346.65,12.4,n,1
84,18.3,32.4,50,334.44,9.77,n,1
84,18.3,32.4,50,346.85,12.2,n,1
84,18.3,32.4,50,339.31,8.0,n,1
84,18.3,32.4,50,336.05,8.0,n,1
84,18.3,32.4,50,353.98,12.4,n,1
84,18.3,32.4,50,350.55,12.4,n,1
84,18.3,32.4,50,343.25,5.41,n,1
84,18.3,32.4,50,340.35,5.41,n,1
84,18.3,32.4,50,338.09,12.56,n,1
84,18.3,32.4,50,341.6,12.56,n,1
84,18.3,32.4,50,356.05,13.42,n,1
84,18.3,32.4,50,338.92,13.42,n,1
84,18.3,32.4,50,352.76,34.32,n,1
84,18.3,32.4,50,349.99,34.32,n,1
84,18.3,32.4,50,335.46,12.48,n,1
84,18.3,32.4,50,367.0,34.32,l,1
69,18.3,32.4,50,343.88,5.41,n,1
84,18.3,32.4,50,348.46,13.42,n,1
84,18.3,32.4,50,342.32,13.42,n,1
84,18.3,32.4,50,342.64,34.32,l,1
84,18.3,32.4,50,335.28,12.48,n,1
69,18.3,32.4,50,355.72,18.19,n,1
69,18.3,32.4,50,343.34,9.91,n,1
69,18.3,32.4,50,338.88,9.91,n,1
69,18.3,32.4,50,338.4,24.31,n,1
69,18.3,32.4,50,344.64,14.09,n,1
69,18.3,32.4,50,346.72,14.09,n,1
69,18.3,32.4,50,347.61,72.77,n,1
84,18.3,32.4,50,346.64,72.77,l,1
69,18.3,32.4,50,342.99,18.19,n,1
69,18.3,32.4,50,354.91,9.91,n,1
69,18.3,32.4,50,337.4,9.91,n,1
69,18.3,32.4,50,348.82,24.31,n,1
69,18.3,32.4,50,338.64,14.09,n,1
69,18.3,32.4,50,342.75,14.09,n,1
69,18.3,32.4,50,340.27,6.96,n,1
69,18.3,32.4,50,346.49,4.48,n,1
69,18.3,32.4,50,342.9,4.48,n,1
69,18.3,32.4,50,349.67,28.77,n,1
69,18.3,32.4,50,345.7,4.48,n,1
69,18.3,32.4,50,355.96,9.32,n,1
69,18.3,32.4,50,367.0,9.32,h,1
69,18.3,32.4,50,352.43,29.14,n,1
69,18.3,32.4,50,345.21,29.14,n,1
69,18.3,32.4,50,335.54,9.32,n,1
162,16.6,13.0,50,333.44,2.24,n,1
157,17.8,5.0,50,297.86,1.89,n,1
157,17.8,5.0,50,301.27,1.69,n,1
157,17.8,5.0,50,296.18,0.67,n,1
152,17.8,5.0,50,300.17,0.89,n,1
144,17.8,5.0,50,308.32,1.12,n,1
84,18.5,21.6,50,303.14,1.21,n,1
84,18.5,21.6,50,295.88,0.64,n,1
84,18.5,21.6,50,342.44,100.61,n,1
84,18.5,21.6,50,314.2,2.1,n,1
84,18.5,21.6,50,295.31,0.77,n,1
84,18.5,21.6,50,305.68,0.68,n,1
84,18.5,21.6,50,319.72,4.63,n,1
84,18.5,21.6,50,336.63,2.99,n,1
84,18.5,21.6,50,347.22,4.63,n,1
84,18.5,21.6,50,308.39,1.34,n,1
84,18.5,21.6,50,329.44,3.8,n,1
84,18.5,21.6,50,297.34,10.43,n,1
84,18.5,21.6,50,307.95,4.63,n,1
84,18.5,21.6,50,316.47,2.99,n,1
84,18.5,21.6,50,307.15,10.43,n,1
84,18.5,21.6,50,306.25,4.63,n,1
84,18.5,21.6,50,352.16,10.43,n,1
84,18.5,21.6,50,354.1,10.43,n,1
84,18.5,21.6,50,301.64,1.37,n,1
84,18.5,21.6,50,302.16,100.61,n,1
134,17.8,5.0,50,308.74,0.73,n,1
84,18.5,21.6,50,305.32,3.54,n,1
84,18.5,21.6,50,304.98,3.54,n,1
69,18.5,21.6,50,296.89,1.08,n,1
84,18.5,21.6,50,349.05,42.88,n,1
84,18.5,21.6,50,333.29,42.88,n,1
44,15.4,6.8,50,309.76,1.1,n,1
39,15.4,6.8,50,296.18,0.46,n,1
13,15.4,6.8,50,299.79,0.58,n,1
99,18.5,21.6,50,299.63,0.42,n,1
84,18.5,21.6,50,341.72,42.88,n,1
84,18.5,21.6,50,303.64,3.54,n,1
84,18.5,21.6,50,330.63,42.88,n,1
98,15.4,6.8,50,307.03,1.27,n,1
114,8.5,13.3,50,301.14,0.86,n,1
84,18.5,21.6,50,312.63,4.59,n,1
84,18.5,21.6,50,339.06,100.61,n,1
84,18.5,21.6,50,296.75,0.82,n,1
84,18.5,21.6,50,301.96,1.46,n,1
8,16.2,10.8,50,296.29,0.54,n,1
160,17.7,10.8,50,296.14,0.9,n,1
160,17.7,10.8,50,297.2,1.5,n,1
85,18.5,21.6,50,338.33,6.64,n,1
85,18.5,21.6,50,353.0,12.59,n,1
99,18.5,21.6,50,339.34,12.59,n,1
99,18.5,21.6,50,339.05,19.91,n,1
99,18.5,21.6,50,352.53,4.04,n,1
99,18.5,21.6,50,329.48,4.04,n,1
85,18.5,21.6,50,332.05,18.95,n,1
85,18.5,21.6,50,339.81,18.25,n,1
85,18.5,21.6,50,354.73,18.25,n,1
84,18.5,21.6,50,350.6,18.95,n,1
84,18.5,21.6,50,355.58,15.24,n,1
85,18.5,21.6,50,351.38,18.95,n,1
85,18.5,21.6,50,367.0,18.25,h,1
84,18.5,21.6,50,352.89,15.39,n,1
85,18.5,21.6,50,350.74,11.28,n,1
85,18.5,21.6,50,343.62,9.72,n,1
85,18.5,21.6,50,367.0,9.72,h,1
85,18.5,21.6,50,340.37,9.72,n,1
84,18.5,21.6,50,342.19,15.24,n,1
85,18.5,21.6,50,339.41,6.64,n,1
85,18.5,21.6,50,346.35,11.28,n,1
44,14.9,4.3,50,299.93,0.75,n,1
160,16.3,10.1,50,301.1,1.18,n,1
160,16.3,10.1,50,297.8,0.89,n,1
157,16.3,4.0,50,298.64,1.16,n,1
144,16.3,4.0,50,302.25,0.61,n,1
134,16.3,4.0,50,297.85,0.17,n,1
98,14.9,4.3,50,302.06,0.51,n,1
80,14.9,4.3,50,296.25,0.72,n,1
80,14.9,4.3,50,303.09,0.54,n,1
44,14.9,4.3,50,296.13,0.74,n,1
84,13.3,8.3,50,298.57,1.27,n,1
84,13.3,8.3,50,303.34,1.65,n,1
98,14.9,4.3,50,300.63,0.97,n,1
84,13.3,8.3,50,298.62,1.43,n,1
84,13.3,8.3,50,296.36,0.55,n,1
84,13.3,8.3,50,300.45,1.18,n,1
152,16.3,4.0,50,295.64,0.8,n,1
157,16.3,4.0,50,295.34,1.43,n,1
157,16.3,4.0,50,297.96,1.91,n,1
160,16.3,10.1,50,297.6,1.09,n,1
84,13.3,8.3,50,309.97,1.35,n,1
44,14.9,4.3,50,301.87,1.02,n,1
80,14.9,4.3,50,298.2,0.66,n,1
80,14.9,4.3,50,303.09,0.72,n,1
11,14.9,4.3,50,342.73,7.13,n,1
114,10.9,5.0,50,302.46,0.96,n,1
