latitude,longitude,date,temp,wspd,rhum,brightness,frp,confidence,fire_occurred
33.67636,-117.56053,2024-09-09,30.3,11.5,50,342.66,7.4,n,1
33.65786,-117.56127,2024-09-09,30.3,11.5,50,333.22,3.32,l,1
33.65879,-117.55621,2024-09-09,30.3,11.5,50,333.55,3.07,l,1
33.65257,-117.55993,2024-09-10,27.1,9.0,50,319.2,6.35,n,1
34.24392,-118.38334,2024-09-10,27.9,9.7,50,303.58,0.49,n,1
34.21657,-117.73771,2024-09-10,27.9,9.7,50,309.47,3.24,n,1
34.29496,-118.80434,2024-09-10,27.9,9.7,50,308.88,0.52,n,1
34.21691,-117.7421,2024-09-10,27.9,9.7,50,349.24,3.24,n,1
34.21513,-117.73902,2024-09-10,27.9,9.7,50,320.89,3.83,n,1
34.21544,-117.74341,2024-09-10,27.9,9.7,50,342.32,3.83,n,1
34.29157,-118.80276,2024-09-10,27.9,9.7,50,301.91,0.78,n,1
34.2196,-117.73,2024-09-10,27.9,9.7,50,367.0,6.76,h,1
33.61176,-117.82484,2024-09-10,27.1,9.0,50,304.23,0.58,n,1
33.6279,-117.5078,2024-09-10,27.1,9.0,50,307.28,3.1,n,1
33.62838,-117.51395,2024-09-10,27.1,9.0,50,309.66,3.1,n,1
33.62883,-117.51959,2024-09-10,27.1,9.0,50,307.8,6.1,n,1
33.63282,-117.50667,2024-09-10,27.1,9.0,50,315.1,5.48,n,1
33.63329,-117.51246,2024-09-10,27.1,9.0,50,319.56,5.48,n,1
33.63425,-117.52454,2024-09-10,27.1,9.0,50,318.2,7.24,n,1
33.63484,-117.53205,2024-09-10,27.1,9.0,50,315.19,4.52,n,1
33.63548,-117.54015,2024-09-10,27.1,9.0,50,311.11,4.52,n,1
33.63615,-117.54857,2024-09-10,27.1,9.0,50,307.88,2.08,n,1
33.63678,-117.55654,2024-09-10,27.1,9.0,50,303.89,2.08,n,1
33.63731,-117.56335,2024-09-10,27.1,9.0,50,303.37,2.19,n,1
33.63373,-117.51812,2024-09-10,27.1,9.0,50,321.53,7.24,n,1
33.64111,-117.54771,2024-09-10,27.1,9.0,50,317.08,2.08,n,1
33.64173,-117.55555,2024-09-10,27.1,9.0,50,309.36,2.08,n,1
33.64228,-117.56254,2024-09-10,27.1,9.0,50,307.67,2.19,n,1
33.63774,-117.50544,2024-09-10,27.1,9.0,50,328.74,5.48,n,1
33.63817,-117.51086,2024-09-10,27.1,9.0,50,334.71,5.48,n,1
33.63863,-117.51655,2024-09-10,27.1,9.0,50,341.84,7.24,n,1
33.63914,-117.52299,2024-09-10,27.1,9.0,50,340.5,7.24,n,1
33.63977,-117.53093,2024-09-10,27.1,9.0,50,332.86,4.52,n,1
33.64045,-117.53938,2024-09-10,27.1,9.0,50,325.04,4.52,n,1
33.64667,-117.55447,2024-09-10,27.1,9.0,50,317.14,5.56,n,1
33.64725,-117.56165,2024-09-10,27.1,9.0,50,311.25,2.28,n,1
33.64781,-117.56872,2024-09-10,27.1,9.0,50,304.73,2.28,n,1
33.64256,-117.50307,2024-09-10,27.1,9.0,50,342.02,41.74,n,1
33.64303,-117.50888,2024-09-10,27.1,9.0,50,367.0,41.74,h,1
33.6435,-117.51474,2024-09-10,27.1,9.0,50,352.45,109.83,n,1
33.64405,-117.52155,2024-09-10,27.1,9.0,50,346.61,109.83,n,1
33.64471,-117.52995,2024-09-10,27.1,9.0,50,353.97,27.48,n,1
33.64544,-117.53893,2024-09-10,27.1,9.0,50,340.49,27.48,n,1
33.64608,-117.5471,2024-09-10,27.1,9.0,50,324.4,5.56,n,1
33.65219,-117.5606,2024-09-10,27.1,9.0,50,317.75,2.28,n,1
33.65278,-117.56795,2024-09-10,27.1,9.0,50,308.82,2.28,n,1
33.65335,-117.57511,2024-09-10,27.1,9.0,50,305.61,4.45,n,1
33.6474,-117.50085,2024-09-10,27.1,9.0,50,354.38,41.74,n,1
33.64796,-117.50783,2024-09-10,27.1,9.0,50,341.11,41.74,n,1
33.6485,-117.51453,2024-09-10,27.1,9.0,50,337.42,109.83,n,1
33.64912,-117.52215,2024-09-10,27.1,9.0,50,353.33,109.83,n,1
33.64978,-117.53046,2024-09-10,27.1,9.0,50,367.0,27.48,h,1
33.65044,-117.5387,2024-09-10,27.1,9.0,50,351.34,27.48,n,1
33.65101,-117.54579,2024-09-10,27.1,9.0,50,333.51,5.56,n,1
33.65159,-117.55306,2024-09-10,27.1,9.0,50,324.44,5.56,n,1
33.65715,-117.55965,2024-09-10,27.1,9.0,50,319.7,3.37,n,1
33.65776,-117.56732,2024-09-10,27.1,9.0,50,313.22,3.37,n,1
33.65835,-117.57459,2024-09-10,27.1,9.0,50,307.1,1.33,n,1
33.65892,-117.58168,2024-09-10,27.1,9.0,50,302.83,1.33,n,1
33.65299,-117.50801,2024-09-10,27.1,9.0,50,346.22,80.9,n,1
33.65362,-117.51577,2024-09-10,27.1,9.0,50,354.71,53.65,n,1
33.65423,-117.52339,2024-09-10,27.1,9.0,50,355.89,53.65,n,1
33.65483,-117.53086,2024-09-10,27.1,9.0,50,356.13,36.05,n,1
33.65541,-117.53806,2024-09-10,27.1,9.0,50,356.05,36.05,n,1
33.65593,-117.54443,2024-09-10,27.1,9.0,50,355.14,14.5,n,1
33.65651,-117.55165,2024-09-10,27.1,9.0,50,335.61,14.5,n,1
33.66275,-117.5667,2024-09-10,27.1,9.0,50,313.45,3.37,n,1
33.66333,-117.57396,2024-09-10,27.1,9.0,50,308.82,1.33,n,1
33.66391,-117.58104,2024-09-10,27.1,9.0,50,303.52,1.33,n,1
33.65796,-117.50737,2024-09-10,27.1,9.0,50,355.45,80.9,n,1
33.65854,-117.51454,2024-09-10,27.1,9.0,50,367.0,53.65,h,1
33.65913,-117.52182,2024-09-10,27.1,9.0,50,367.0,53.65,h,1
33.65972,-117.52914,2024-09-10,27.1,9.0,50,367.0,36.05,h,1
33.66029,-117.53619,2024-09-10,27.1,9.0,50,354.45,36.05,n,1
33.66082,-117.54279,2024-09-10,27.1,9.0,50,348.42,14.5,n,1
33.66143,-117.55029,2024-09-10,27.1,9.0,50,338.02,14.5,n,1
33.66211,-117.55878,2024-09-10,27.1,9.0,50,321.55,3.37,n,1
33.66712,-117.55844,2024-09-10,27.1,9.0,50,319.01,3.0,n,1
33.66772,-117.56592,2024-09-10,27.1,9.0,50,312.71,3.0,n,1
33.66829,-117.57291,2024-09-10,27.1,9.0,50,309.64,1.47,n,1
33.66886,-117.57999,2024-09-10,27.1,9.0,50,304.15,1.47,n,1
33.66289,-117.50641,2024-09-10,27.1,9.0,50,355.68,48.07,n,1
33.66343,-117.51297,2024-09-10,27.1,9.0,50,367.0,25.4,h,1
33.66403,-117.52039,2024-09-10,27.1,9.0,50,367.0,25.4,h,1
33.66465,-117.52808,2024-09-10,27.1,9.0,50,351.96,11.62,n,1
33.66525,-117.5353,2024-09-10,27.1,9.0,50,343.11,11.62,n,1
33.66581,-117.54231,2024-09-10,27.1,9.0,50,335.87,6.18,n,1
33.66644,-117.55013,2024-09-10,27.1,9.0,50,325.92,6.18,n,1
33.67208,-117.55764,2024-09-10,27.1,9.0,50,315.67,3.0,n,1
33.67265,-117.56466,2024-09-10,27.1,9.0,50,310.97,3.0,n,1
33.67321,-117.57152,2024-09-10,27.1,9.0,50,307.63,1.47,n,1
33.6738,-117.57874,2024-09-10,27.1,9.0,50,303.5,1.47,n,1
33.66774,-117.50439,2024-09-10,27.1,9.0,50,355.7,48.07,n,1
33.66837,-117.51212,2024-09-10,27.1,9.0,50,354.36,25.4,n,1
33.66903,-117.52007,2024-09-10,27.1,9.0,50,343.98,25.4,n,1
33.66966,-117.5279,2024-09-10,27.1,9.0,50,337.91,11.62,n,1
33.67027,-117.53526,2024-09-10,27.1,9.0,50,331.43,11.62,n,1
33.67085,-117.54245,2024-09-10,27.1,9.0,50,326.13,6.18,n,1
33.67147,-117.55003,2024-09-10,27.1,9.0,50,320.79,6.18,n,1
33.67637,-117.54847,2024-09-10,27.1,9.0,50,317.48,3.62,n,1
33.67696,-117.55573,2024-09-10,27.1,9.0,50,312.79,2.71,n,1
33.67751,-117.56247,2024-09-10,27.1,9.0,50,311.48,2.71,n,1
33.67809,-117.56956,2024-09-10,27.1,9.0,50,306.42,1.89,n,1
33.67871,-117.57717,2024-09-10,27.1,9.0,50,302.92,1.89,n,1
33.67266,-117.50317,2024-09-10,27.1,9.0,50,367.0,27.42,h,1
33.6734,-117.51218,2024-09-10,27.1,9.0,50,340.37,8.51,n,1
33.67406,-117.52021,2024-09-10,27.1,9.0,50,335.6,8.51,n,1
33.67464,-117.52727,2024-09-10,27.1,9.0,50,331.65,5.67,n,1
33.67522,-117.53437,2024-09-10,27.1,9.0,50,325.78,5.67,n,1
33.67579,-117.5414,2024-09-10,27.1,9.0,50,322.47,3.62,n,1
33.6807,-117.53991,2024-09-10,27.1,9.0,50,315.73,3.62,n,1
33.68126,-117.54674,2024-09-10,27.1,9.0,50,313.99,3.62,n,1
33.68182,-117.55362,2024-09-10,27.1,9.0,50,312.0,2.71,n,1
33.68235,-117.56011,2024-09-10,27.1,9.0,50,314.08,2.71,n,1
33.68354,-117.57474,2024-09-10,27.1,9.0,50,304.06,1.89,n,1
33.67781,-117.5048,2024-09-10,27.1,9.0,50,335.54,27.42,n,1
33.6785,-117.51318,2024-09-10,27.1,9.0,50,329.2,8.51,n,1
33.67908,-117.52028,2024-09-10,27.1,9.0,50,326.7,8.51,n,1
33.67959,-117.52642,2024-09-10,27.1,9.0,50,323.87,5.67,n,1
33.68013,-117.533,2024-09-10,27.1,9.0,50,320.48,5.67,n,1
33.68292,-117.56713,2024-09-10,27.1,9.0,50,320.5,1.89,n,1
33.65312,-117.56735,2024-09-10,27.1,9.0,50,310.64,2.2,n,1
33.65364,-117.57452,2024-09-10,27.1,9.0,50,306.55,2.2,n,1
33.64872,-117.50734,2024-09-10,27.1,9.0,50,345.7,108.74,n,1
33.64923,-117.51417,2024-09-10,27.1,9.0,50,340.04,108.74,n,1
33.64978,-117.52179,2024-09-10,27.1,9.0,50,353.73,55.9,n,1
33.65038,-117.52996,2024-09-10,27.1,9.0,50,356.47,55.9,n,1
33.65097,-117.53813,2024-09-10,27.1,9.0,50,353.21,26.82,n,1
33.65149,-117.54511,2024-09-10,27.1,9.0,50,337.17,26.82,n,1
33.65202,-117.55236,2024-09-10,27.1,9.0,50,326.43,6.35,n,1
33.6581,-117.5667,2024-09-10,27.1,9.0,50,314.41,2.2,n,1
33.65863,-117.57401,2024-09-10,27.1,9.0,50,308.32,2.2,n,1
33.65916,-117.58111,2024-09-10,27.1,9.0,50,303.71,3.57,n,1
33.65374,-117.50741,2024-09-10,27.1,9.0,50,346.89,108.74,n,1
33.65431,-117.5152,2024-09-10,27.1,9.0,50,354.36,108.74,n,1
33.65486,-117.52272,2024-09-10,27.1,9.0,50,355.88,55.9,n,1
33.65541,-117.53014,2024-09-10,27.1,9.0,50,356.45,55.9,n,1
33.65594,-117.53732,2024-09-10,27.1,9.0,50,356.74,26.82,n,1
33.65642,-117.54375,2024-09-10,27.1,9.0,50,367.0,26.82,h,1
33.65694,-117.55093,2024-09-10,27.1,9.0,50,340.76,6.35,n,1
33.65753,-117.55896,2024-09-10,27.1,9.0,50,321.24,6.35,n,1
33.66309,-117.56606,2024-09-10,27.1,9.0,50,314.51,2.31,n,1
33.66362,-117.57333,2024-09-10,27.1,9.0,50,309.63,2.31,n,1
33.66415,-117.58042,2024-09-10,27.1,9.0,50,304.3,1.7,n,1
33.6587,-117.50663,2024-09-10,27.1,9.0,50,355.94,43.56,n,1
33.65922,-117.51369,2024-09-10,27.1,9.0,50,367.0,43.56,h,1
33.65976,-117.52096,2024-09-10,27.1,9.0,50,367.0,24.88,h,1
33.6603,-117.52832,2024-09-10,27.1,9.0,50,367.0,24.88,h,1
33.66083,-117.53544,2024-09-10,27.1,9.0,50,354.19,12.9,n,1
33.66133,-117.54211,2024-09-10,27.1,9.0,50,348.73,12.9,n,1
33.66187,-117.54951,2024-09-10,27.1,9.0,50,338.13,5.84,n,1
33.6625,-117.55807,2024-09-10,27.1,9.0,50,322.45,5.84,n,1
33.66751,-117.55777,2024-09-10,27.1,9.0,50,319.86,5.84,n,1
33.66806,-117.5653,2024-09-10,27.1,9.0,50,312.68,2.31,n,1
33.66858,-117.57227,2024-09-10,27.1,9.0,50,310.07,2.31,n,1
33.66911,-117.57935,2024-09-10,27.1,9.0,50,304.74,1.7,n,1
33.66364,-117.50568,2024-09-10,27.1,9.0,50,356.62,43.56,n,1
33.66413,-117.51226,2024-09-10,27.1,9.0,50,367.0,43.56,h,1
33.66469,-117.5197,2024-09-10,27.1,9.0,50,356.35,24.88,n,1
33.66526,-117.5274,2024-09-10,27.1,9.0,50,350.32,24.88,n,1
33.6658,-117.53473,2024-09-10,27.1,9.0,50,342.15,12.9,n,1
33.66633,-117.54179,2024-09-10,27.1,9.0,50,335.03,12.9,n,1
33.66689,-117.54945,2024-09-10,27.1,9.0,50,325.88,5.84,n,1
33.67247,-117.55688,2024-09-10,27.1,9.0,50,315.61,3.52,n,1
33.673,-117.56395,2024-09-10,27.1,9.0,50,311.4,2.06,n,1
33.67351,-117.57081,2024-09-10,27.1,9.0,50,307.54,2.06,n,1
33.67405,-117.57803,2024-09-10,27.1,9.0,50,303.67,3.59,n,1
33.66849,-117.5034,2024-09-10,27.1,9.0,50,356.53,31.88,n,1
33.66908,-117.51128,2024-09-10,27.1,9.0,50,354.61,31.88,n,1
33.66968,-117.51937,2024-09-10,27.1,9.0,50,343.32,9.59,n,1
33.67027,-117.5272,2024-09-10,27.1,9.0,50,337.5,9.59,n,1
33.67081,-117.53458,2024-09-10,27.1,9.0,50,330.98,5.93,n,1
33.67135,-117.5418,2024-09-10,27.1,9.0,50,326.33,5.93,n,1
33.67191,-117.54929,2024-09-10,27.1,9.0,50,320.82,3.52,n,1
33.67682,-117.54768,2024-09-10,27.1,9.0,50,317.62,3.52,n,1
33.67736,-117.55496,2024-09-10,27.1,9.0,50,312.7,3.52,n,1
33.67787,-117.56172,2024-09-10,27.1,9.0,50,311.92,2.06,n,1
33.6784,-117.56879,2024-09-10,27.1,9.0,50,306.95,2.06,n,1
33.67346,-117.50279,2024-09-10,27.1,9.0,50,367.0,31.88,h,1
33.67412,-117.51163,2024-09-10,27.1,9.0,50,339.42,31.88,n,1
33.67471,-117.51962,2024-09-10,27.1,9.0,50,334.45,9.59,n,1
33.67524,-117.52663,2024-09-10,27.1,9.0,50,331.13,9.59,n,1
33.67577,-117.53362,2024-09-10,27.1,9.0,50,325.68,5.93,n,1
33.6763,-117.54069,2024-09-10,27.1,9.0,50,322.09,5.93,n,1
33.68068,-117.53215,2024-09-10,27.1,9.0,50,319.7,3.23,n,1
33.68121,-117.53909,2024-09-10,27.1,9.0,50,314.9,3.23,n,1
33.68172,-117.54594,2024-09-10,27.1,9.0,50,313.76,2.58,n,1
33.68224,-117.55282,2024-09-10,27.1,9.0,50,312.5,2.58,n,1
33.68273,-117.55936,2024-09-10,27.1,9.0,50,312.92,2.75,n,1
33.68382,-117.57389,2024-09-10,27.1,9.0,50,304.48,2.16,n,1
33.67858,-117.50425,2024-09-10,27.1,9.0,50,331.46,5.3,n,1
33.6792,-117.51259,2024-09-10,27.1,9.0,50,328.06,5.3,n,1
